week_date,region,platform,segment,customer_type,transactions,sales
24/8/20,AFRICA,Retail,C4,Existing,118980,6032018.0
24/8/20,USA,Shopify,null,Guest,2535,457814.0
24/8/20,EUROPE,Shopify,null,Existing,16,4271.0
24/8/20,CANADA,Retail,C3,New,29000,1015962.0
24/8/20,USA,Retail,C2,Existing,43328,2165779.0
24/8/20,CANADA,Retail,null,New,14408,557640.0
24/8/20,ASIA,Shopify,C2,New,446,60937.0
24/8/20,OCEANIA,Retail,null,New,81630,2814143.0
24/8/20,AFRICA,Retail,null,Existing,34476,1488390.0
24/8/20,OCEANIA,Retail,F3,Existing,556915,30166464.0
24/8/20,ASIA,Retail,null,Existing,35097,1414999.0
24/8/20,AFRICA,Shopify,C3,Existing,2677,546690.0
24/8/20,ASIA,Retail,F2,New,70410,2267164.0
24/8/20,ASIA,Shopify,F1,Existing,2149,383717.0
24/8/20,AFRICA,Shopify,F2,New,265,41345.0
24/8/20,AFRICA,Retail,null,New,56867,2211329.0
24/8/20,USA,Shopify,F2,New,147,24784.0
17/8/20,AFRICA,Retail,C2,New,58185,1773019.0
17/8/20,USA,Retail,null,Guest,522222,16139861.0
17/8/20,EUROPE,Shopify,F3,New,2,199.0
17/8/20,AFRICA,Retail,C3,New,110560,3828901.0
17/8/20,SOUTH AMERICA,Retail,C2,Existing,1057,40596.0
17/8/20,USA,Shopify,C4,New,25,4001.0
17/8/20,EUROPE,Retail,C3,New,3943,166106.0
17/8/20,CANADA,Retail,null,Guest,394129,10905332.0
17/8/20,ASIA,Retail,F3,New,86288,2644212.0
17/8/20,EUROPE,Shopify,F3,Existing,125,32059.0
17/8/20,ASIA,Shopify,C3,Existing,2023,398543.0
17/8/20,OCEANIA,Shopify,C2,Existing,4440,835663.0
17/8/20,USA,Shopify,F1,Existing,1318,244502.0
17/8/20,AFRICA,Shopify,F3,Existing,2391,486614.0
17/8/20,OCEANIA,Shopify,C4,New,100,13673.0
17/8/20,EUROPE,Shopify,C2,Existing,160,50681.0
17/8/20,OCEANIA,Shopify,F1,Existing,4324,800804.0
17/8/20,EUROPE,Shopify,F2,New,8,1412.0
17/8/20,SOUTH AMERICA,Shopify,null,New,47,8678.0
17/8/20,SOUTH AMERICA,Retail,C4,New,257,9779.0
17/8/20,USA,Shopify,F2,New,146,22610.0
17/8/20,CANADA,Retail,F2,New,17290,596390.0
17/8/20,SOUTH AMERICA,Shopify,F2,Existing,38,7745.0
17/8/20,OCEANIA,Retail,F3,Existing,547839,29942596.0
17/8/20,ASIA,Retail,null,Existing,31425,1266247.0
17/8/20,AFRICA,Retail,F1,Existing,97251,5073372.0
17/8/20,ASIA,Retail,C3,Existing,241748,10896424.0
17/8/20,AFRICA,Shopify,C2,Existing,2472,466859.0
17/8/20,ASIA,Retail,F1,New,29713,916054.0
17/8/20,ASIA,Retail,F2,New,67417,2037182.0
17/8/20,USA,Shopify,F2,Existing,1913,373940.0
17/8/20,OCEANIA,Shopify,F2,New,393,65504.0
17/8/20,AFRICA,Retail,F3,Existing,406435,22773234.0
17/8/20,OCEANIA,Shopify,C3,Existing,4507,913223.0
17/8/20,USA,Retail,F2,New,27467,983842.0
17/8/20,SOUTH AMERICA,Retail,F2,New,408,14221.0
17/8/20,SOUTH AMERICA,Retail,F1,Existing,781,32930.0
17/8/20,CANADA,Shopify,C4,Existing,105,18084.0
17/8/20,USA,Shopify,C1,New,141,21468.0
17/8/20,EUROPE,Retail,C4,Existing,5022,265997.0
17/8/20,SOUTH AMERICA,Retail,C3,Existing,1315,60436.0
17/8/20,OCEANIA,Retail,null,Existing,41040,1675283.0
17/8/20,EUROPE,Shopify,null,Existing,14,3020.0
17/8/20,SOUTH AMERICA,Retail,null,New,1212,41059.0
17/8/20,CANADA,Retail,F1,Existing,23679,1250772.0
17/8/20,AFRICA,Shopify,null,Guest,5686,1002507.0
17/8/20,ASIA,Retail,null,Guest,1902128,47810123.0
17/8/20,AFRICA,Retail,F2,New,63188,2153208.0
17/8/20,EUROPE,Retail,F3,Existing,18778,1134144.0
17/8/20,ASIA,Retail,F3,Existing,396928,19877010.0
17/8/20,OCEANIA,Retail,F1,New,39578,1277367.0
17/8/20,CANADA,Retail,F3,Existing,94458,5273053.0
17/8/20,SOUTH AMERICA,Shopify,C4,Existing,7,1699.0
17/8/20,ASIA,Shopify,F1,Existing,2072,355884.0
17/8/20,AFRICA,Shopify,F2,New,251,41827.0
17/8/20,OCEANIA,Retail,F3,New,108535,3617509.0
17/8/20,CANADA,Shopify,C1,New,89,10924.0
17/8/20,CANADA,Retail,C4,Existing,29124,1446964.0
17/8/20,ASIA,Shopify,C1,Existing,1299,212219.0
17/8/20,AFRICA,Shopify,C3,Existing,2637,524853.0
17/8/20,SOUTH AMERICA,Retail,C3,New,890,31608.0
17/8/20,EUROPE,Retail,C4,New,1500,58876.0
17/8/20,ASIA,Shopify,C4,Existing,294,53030.0
17/8/20,OCEANIA,Retail,null,New,78921,2729635.0
17/8/20,EUROPE,Shopify,null,New,12,2224.0
17/8/20,EUROPE,Retail,F1,New,905,38114.0
17/8/20,EUROPE,Shopify,null,Guest,337,84305.0
17/8/20,EUROPE,Retail,F3,New,1748,74690.0
17/8/20,CANADA,Retail,F2,Existing,61465,3274278.0
17/8/20,CANADA,Shopify,C4,New,13,1633.0
17/8/20,EUROPE,Shopify,F1,New,5,1068.0
17/8/20,OCEANIA,Retail,F1,Existing,142729,7066700.0
17/8/20,CANADA,Shopify,null,Existing,73,12192.0
17/8/20,ASIA,Shopify,F2,Existing,2966,556672.0
17/8/20,AFRICA,Shopify,C4,New,64,9569.0
17/8/20,OCEANIA,Retail,C4,New,63555,1931124.0
17/8/20,EUROPE,Retail,C2,Existing,9865,471211.0
17/8/20,EUROPE,Shopify,C4,New,2,593.0
17/8/20,AFRICA,Shopify,C3,New,308,46232.0
17/8/20,USA,Retail,C2,New,25953,880164.0
17/8/20,AFRICA,Retail,F1,New,22013,766933.0
17/8/20,CANADA,Retail,C2,New,14892,483235.0
17/8/20,AFRICA,Retail,null,New,55825,2166279.0
17/8/20,OCEANIA,Shopify,F3,New,195,35185.0
17/8/20,ASIA,Shopify,C2,New,434,61480.0
17/8/20,ASIA,Retail,C4,New,51138,1441867.0
17/8/20,SOUTH AMERICA,Retail,C1,New,2471,52721.0
17/8/20,OCEANIA,Retail,C2,Existing,167670,6472772.0
17/8/20,USA,Retail,F1,Existing,39435,2224654.0
17/8/20,USA,Retail,C2,Existing,42876,2078217.0
17/8/20,AFRICA,Retail,C2,Existing,112344,4764104.0
17/8/20,ASIA,Retail,C2,Existing,127517,4804807.0
17/8/20,ASIA,Shopify,C4,New,40,5799.0
17/8/20,CANADA,Shopify,null,New,77,12880.0
17/8/20,SOUTH AMERICA,Shopify,F3,Existing,25,5742.0
17/8/20,CANADA,Retail,C3,New,27988,958584.0
17/8/20,SOUTH AMERICA,Shopify,C3,Existing,100,20831.0
17/8/20,SOUTH AMERICA,Shopify,F3,New,2,354.0
17/8/20,USA,Retail,C1,Existing,57901,2396327.0
17/8/20,USA,Shopify,F3,Existing,950,196866.0
17/8/20,EUROPE,Retail,C1,Existing,15063,659557.0
17/8/20,ASIA,Shopify,C2,Existing,2292,405589.0
17/8/20,OCEANIA,Shopify,null,Guest,10825,1941072.0
17/8/20,OCEANIA,Retail,C3,Existing,340247,16388534.0
17/8/20,ASIA,Retail,F1,Existing,92564,4369157.0
17/8/20,ASIA,Shopify,C1,New,277,34274.0
17/8/20,AFRICA,Retail,C3,Existing,287567,14503756.0
17/8/20,EUROPE,Retail,C2,New,2972,105769.0
17/8/20,OCEANIA,Shopify,C3,New,547,94505.0
17/8/20,OCEANIA,Retail,C1,New,173936,3912906.0
17/8/20,CANADA,Retail,null,Existing,6918,317465.0
17/8/20,CANADA,Shopify,F1,Existing,760,128297.0
17/8/20,CANADA,Shopify,F3,Existing,658,123399.0
17/8/20,SOUTH AMERICA,Shopify,C2,Existing,139,28697.0
17/8/20,CANADA,Retail,C3,Existing,61676,3137725.0
17/8/20,USA,Shopify,null,New,134,22123.0
17/8/20,SOUTH AMERICA,Shopify,C1,New,16,2710.0
17/8/20,OCEANIA,Shopify,null,New,521,87587.0
17/8/20,SOUTH AMERICA,Shopify,C2,New,40,6347.0
17/8/20,USA,Shopify,C2,Existing,1375,268347.0
17/8/20,SOUTH AMERICA,Shopify,F1,Existing,70,16176.0
17/8/20,OCEANIA,Retail,F2,New,88458,2921332.0
17/8/20,CANADA,Retail,C1,New,30947,779071.0
17/8/20,SOUTH AMERICA,Shopify,C1,Existing,73,12524.0
17/8/20,ASIA,Shopify,null,Existing,318,57614.0
17/8/20,ASIA,Retail,C4,Existing,108966,4808790.0
17/8/20,EUROPE,Shopify,C1,New,13,3213.0
17/8/20,AFRICA,Retail,C4,New,47020,1559841.0
17/8/20,USA,Retail,C3,Existing,102513,5717894.0
17/8/20,CANADA,Retail,F3,New,18740,644709.0
17/8/20,ASIA,Retail,null,New,62751,2058152.0
17/8/20,AFRICA,Retail,C4,Existing,120050,6051427.0
17/8/20,EUROPE,Retail,F1,Existing,6764,387318.0
17/8/20,ASIA,Shopify,F1,New,171,23675.0
17/8/20,EUROPE,Retail,C3,Existing,15347,845338.0
17/8/20,AFRICA,Retail,C1,New,98263,2416174.0
17/8/20,ASIA,Shopify,null,New,270,45713.0
17/8/20,EUROPE,Retail,F2,Existing,14536,874082.0
17/8/20,USA,Retail,F3,New,27543,1057891.0
17/8/20,USA,Shopify,C2,New,226,33141.0
17/8/20,AFRICA,Shopify,F1,New,178,26023.0
17/8/20,SOUTH AMERICA,Shopify,F2,New,8,1599.0
17/8/20,ASIA,Retail,C1,Existing,186330,6123591.0
17/8/20,SOUTH AMERICA,Retail,C4,Existing,348,15761.0
17/8/20,USA,Retail,C4,New,18029,621053.0
17/8/20,CANADA,Shopify,F3,New,35,5845.0
17/8/20,OCEANIA,Shopify,C4,Existing,680,123917.0
17/8/20,OCEANIA,Retail,null,Guest,2412388,63334453.0
17/8/20,USA,Retail,null,New,21347,894642.0
17/8/20,EUROPE,Retail,null,Guest,98851,3448590.0
17/8/20,SOUTH AMERICA,Shopify,F1,New,8,1077.0
17/8/20,ASIA,Retail,C2,New,85880,2200563.0
17/8/20,SOUTH AMERICA,Retail,null,Existing,241,7415.0
17/8/20,ASIA,Shopify,F3,Existing,1898,368572.0
17/8/20,OCEANIA,Shopify,F1,New,319,49916.0
17/8/20,CANADA,Retail,C4,New,12616,404619.0
17/8/20,USA,Shopify,C4,Existing,151,27185.0
17/8/20,AFRICA,Shopify,C4,Existing,393,73925.0
17/8/20,AFRICA,Shopify,C2,New,382,55995.0
17/8/20,ASIA,Shopify,F3,New,108,18426.0
17/8/20,ASIA,Retail,F2,Existing,216067,10304393.0
17/8/20,AFRICA,Shopify,null,New,298,48155.0
17/8/20,SOUTH AMERICA,Shopify,null,Guest,2054,384548.0
17/8/20,USA,Shopify,F3,New,50,8256.0
17/8/20,AFRICA,Shopify,F2,Existing,4649,885237.0
17/8/20,CANADA,Shopify,C3,New,107,15916.0
17/8/20,USA,Retail,C1,New,36127,980601.0
17/8/20,USA,Retail,C3,New,45550,1695344.0
17/8/20,EUROPE,Retail,null,Existing,2834,130673.0
17/8/20,EUROPE,Shopify,F1,Existing,144,34939.0
17/8/20,CANADA,Retail,null,New,14079,545091.0
17/8/20,CANADA,Shopify,F1,New,47,6906.0
17/8/20,SOUTH AMERICA,Shopify,null,Existing,2,187.0
17/8/20,OCEANIA,Retail,C3,New,152071,4848872.0
17/8/20,EUROPE,Shopify,C3,New,16,5734.0
17/8/20,AFRICA,Shopify,F1,Existing,2589,469577.0
17/8/20,EUROPE,Retail,F2,New,1757,73775.0
17/8/20,OCEANIA,Shopify,null,Existing,550,108996.0
17/8/20,ASIA,Shopify,null,Guest,5780,963016.0
17/8/20,USA,Shopify,C1,Existing,752,130572.0
17/8/20,AFRICA,Retail,null,Guest,1546278,44301952.0
17/8/20,SOUTH AMERICA,Retail,F1,New,255,8408.0
17/8/20,EUROPE,Shopify,C2,New,21,4506.0
17/8/20,SOUTH AMERICA,Retail,F3,New,316,11766.0
17/8/20,OCEANIA,Shopify,C1,Existing,2715,464078.0
17/8/20,ASIA,Retail,C1,New,133361,2838862.0
17/8/20,AFRICA,Retail,F2,Existing,275106,14564224.0
17/8/20,AFRICA,Retail,F3,New,68899,2422702.0
17/8/20,EUROPE,Shopify,C1,Existing,115,24158.0
17/8/20,AFRICA,Shopify,F3,New,115,19159.0
17/8/20,CANADA,Shopify,F2,New,85,13301.0
17/8/20,CANADA,Shopify,F2,Existing,1288,239332.0
17/8/20,OCEANIA,Retail,F2,Existing,340742,17601663.0
17/8/20,EUROPE,Shopify,F2,Existing,242,52204.0
17/8/20,USA,Retail,null,Existing,11812,581819.0
17/8/20,CANADA,Retail,F1,New,6634,237160.0
17/8/20,CANADA,Shopify,C2,Existing,734,128072.0
17/8/20,USA,Retail,C4,Existing,40439,2165593.0
17/8/20,OCEANIA,Shopify,C2,New,737,114229.0
17/8/20,USA,Shopify,F1,New,117,18101.0
17/8/20,USA,Retail,F3,Existing,142421,8634287.0
17/8/20,SOUTH AMERICA,Retail,F3,Existing,1296,62113.0
17/8/20,EUROPE,Shopify,C3,Existing,175,54266.0
17/8/20,SOUTH AMERICA,Retail,F2,Existing,1124,49047.0
17/8/20,ASIA,Retail,C3,New,116905,3505589.0
17/8/20,CANADA,Shopify,null,Guest,1591,263342.0
17/8/20,EUROPE,Retail,null,New,2945,132755.0
17/8/20,SOUTH AMERICA,Retail,C2,New,905,26856.0
17/8/20,OCEANIA,Shopify,F2,Existing,6600,1321634.0
17/8/20,CANADA,Shopify,C1,Existing,564,87885.0
17/8/20,USA,Retail,F2,Existing,93845,5322541.0
17/8/20,CANADA,Shopify,C2,New,95,13519.0
17/8/20,OCEANIA,Retail,C1,Existing,259111,9224860.0
17/8/20,USA,Shopify,C3,New,207,35386.0
17/8/20,AFRICA,Shopify,C1,Existing,1603,256974.0
17/8/20,SOUTH AMERICA,Retail,null,Guest,406131,16378438.0
17/8/20,ASIA,Shopify,F2,New,224,32131.0
17/8/20,AFRICA,Retail,C1,Existing,187177,6889807.0
17/8/20,CANADA,Retail,C1,Existing,56486,2313650.0
17/8/20,USA,Shopify,null,Guest,2549,457017.0
17/8/20,SOUTH AMERICA,Retail,C1,Existing,3234,90457.0
17/8/20,CANADA,Shopify,C3,Existing,777,143406.0
17/8/20,EUROPE,Retail,C1,New,4629,135718.0
17/8/20,USA,Shopify,null,Existing,152,32055.0
17/8/20,AFRICA,Retail,null,Existing,31550,1362736.0
17/8/20,AFRICA,Shopify,C1,New,278,33973.0
17/8/20,OCEANIA,Retail,C4,Existing,152133,7366089.0
17/8/20,EUROPE,Shopify,C4,Existing,19,4431.0
17/8/20,OCEANIA,Retail,C2,New,109303,2918338.0
17/8/20,SOUTH AMERICA,Shopify,C3,New,25,4448.0
17/8/20,OCEANIA,Shopify,C1,New,505,67376.0
17/8/20,USA,Retail,F1,New,11428,432164.0
17/8/20,SOUTH AMERICA,Shopify,C4,New,5,806.0
17/8/20,USA,Shopify,C3,Existing,1423,302157.0
17/8/20,CANADA,Retail,C2,Existing,23219,1001518.0
17/8/20,AFRICA,Shopify,null,Existing,319,62170.0
17/8/20,ASIA,Shopify,C3,New,262,37346.0
17/8/20,OCEANIA,Shopify,F3,Existing,3813,795013.0
10/8/20,USA,Retail,null,Existing,15577,754876.0
10/8/20,AFRICA,Retail,C1,Existing,182887,6740764.0
10/8/20,ASIA,Shopify,C1,Existing,1285,210922.0
10/8/20,EUROPE,Shopify,null,New,15,3707.0
10/8/20,SOUTH AMERICA,Shopify,F1,Existing,66,14470.0
10/8/20,AFRICA,Retail,C2,New,56951,1765560.0
10/8/20,ASIA,Retail,F3,New,84863,2644705.0
10/8/20,CANADA,Retail,F1,New,6479,235905.0
10/8/20,SOUTH AMERICA,Retail,C3,New,881,31132.0
10/8/20,AFRICA,Shopify,C3,New,314,50571.0
10/8/20,CANADA,Shopify,C3,Existing,799,153407.0
10/8/20,EUROPE,Retail,C1,New,4610,138141.0
10/8/20,AFRICA,Shopify,null,New,279,46890.0
10/8/20,USA,Retail,C3,New,45956,1735568.0
10/8/20,EUROPE,Retail,C4,New,1529,61261.0
10/8/20,USA,Retail,C2,New,25709,869093.0
10/8/20,CANADA,Retail,null,Guest,389009,10752020.0
10/8/20,USA,Shopify,F3,Existing,958,203301.0
10/8/20,EUROPE,Retail,F2,Existing,14083,823074.0
10/8/20,AFRICA,Retail,F1,New,22274,809294.0
10/8/20,ASIA,Shopify,F1,New,175,23810.0
10/8/20,CANADA,Retail,null,Existing,8956,428086.0
10/8/20,CANADA,Shopify,F1,Existing,786,133725.0
10/8/20,CANADA,Shopify,null,Existing,108,18098.0
10/8/20,OCEANIA,Retail,null,New,87190,2965317.0
10/8/20,AFRICA,Retail,F3,Existing,397434,22048568.0
10/8/20,USA,Retail,F3,New,27674,1060153.0
10/8/20,ASIA,Shopify,C2,New,440,58146.0
10/8/20,SOUTH AMERICA,Shopify,F1,New,9,1981.0
10/8/20,SOUTH AMERICA,Retail,C2,Existing,984,37488.0
10/8/20,SOUTH AMERICA,Shopify,F2,New,6,872.0
10/8/20,USA,Retail,C3,Existing,102124,5651652.0
10/8/20,OCEANIA,Shopify,F1,Existing,4287,791461.0
10/8/20,EUROPE,Shopify,C2,Existing,170,47457.0
10/8/20,EUROPE,Shopify,F3,New,2,314.0
10/8/20,CANADA,Shopify,C2,Existing,694,116515.0
10/8/20,SOUTH AMERICA,Retail,F3,Existing,1304,60683.0
10/8/20,USA,Shopify,F1,New,131,19555.0
10/8/20,ASIA,Shopify,null,Guest,5856,987237.0
10/8/20,AFRICA,Retail,null,Guest,1552707,44304726.0
10/8/20,USA,Shopify,F2,Existing,1913,384475.0
10/8/20,USA,Retail,null,New,23420,971003.0
10/8/20,AFRICA,Shopify,null,Existing,382,71027.0
10/8/20,OCEANIA,Shopify,C2,New,770,125489.0
10/8/20,SOUTH AMERICA,Shopify,null,Guest,2062,393008.0
10/8/20,OCEANIA,Shopify,C2,Existing,4391,817285.0
10/8/20,USA,Shopify,F1,Existing,1335,253770.0
10/8/20,ASIA,Retail,F1,New,29421,943870.0
10/8/20,SOUTH AMERICA,Retail,C2,New,899,25595.0
10/8/20,ASIA,Retail,C3,Existing,240218,10955770.0
10/8/20,USA,Retail,C2,Existing,42860,2065404.0
10/8/20,CANADA,Retail,F3,Existing,92147,5103156.0
10/8/20,CANADA,Retail,F3,New,18179,630749.0
10/8/20,AFRICA,Shopify,F1,Existing,2542,463189.0
10/8/20,EUROPE,Shopify,F1,New,6,996.0
10/8/20,AFRICA,Retail,C2,Existing,112254,4800959.0
10/8/20,CANADA,Shopify,F2,Existing,1296,239593.0
10/8/20,SOUTH AMERICA,Retail,C1,Existing,3010,83594.0
10/8/20,AFRICA,Retail,C3,New,109938,3913341.0
10/8/20,AFRICA,Retail,C4,Existing,119055,6021186.0
10/8/20,OCEANIA,Retail,F3,New,108523,3656004.0
10/8/20,ASIA,Retail,null,New,67978,2255669.0
10/8/20,ASIA,Shopify,C3,Existing,2017,387583.0
10/8/20,CANADA,Retail,F2,Existing,60106,3149550.0
10/8/20,SOUTH AMERICA,Retail,C4,New,227,8724.0
10/8/20,SOUTH AMERICA,Retail,C3,Existing,1356,63599.0
10/8/20,EUROPE,Retail,C4,Existing,5110,270941.0
10/8/20,USA,Shopify,null,Guest,2515,452765.0
10/8/20,ASIA,Shopify,F3,Existing,1880,367732.0
10/8/20,AFRICA,Shopify,C2,Existing,2421,456586.0
10/8/20,OCEANIA,Shopify,F1,New,337,48736.0
10/8/20,ASIA,Shopify,C2,Existing,2263,401444.0
10/8/20,ASIA,Shopify,C3,New,292,42180.0
10/8/20,OCEANIA,Retail,C1,Existing,255118,9056376.0
10/8/20,EUROPE,Shopify,C1,Existing,94,19570.0
10/8/20,USA,Shopify,F2,New,145,22190.0
10/8/20,USA,Shopify,C4,New,22,3523.0
10/8/20,SOUTH AMERICA,Shopify,C4,New,6,646.0
10/8/20,OCEANIA,Retail,C3,New,152821,4942858.0
10/8/20,ASIA,Retail,C2,Existing,127598,4897462.0
10/8/20,EUROPE,Shopify,C3,New,14,3566.0
10/8/20,EUROPE,Retail,null,New,3095,133349.0
10/8/20,SOUTH AMERICA,Retail,F1,Existing,691,27346.0
10/8/20,USA,Retail,null,Guest,526413,16081303.0
10/8/20,EUROPE,Retail,null,Existing,3386,157151.0
10/8/20,OCEANIA,Shopify,F2,New,389,62581.0
10/8/20,EUROPE,Shopify,F1,Existing,137,31069.0
10/8/20,USA,Retail,F3,Existing,139861,8367986.0
10/8/20,OCEANIA,Retail,null,Existing,53361,2176256.0
10/8/20,EUROPE,Shopify,null,Existing,27,7327.0
10/8/20,ASIA,Shopify,F2,Existing,2914,549728.0
10/8/20,USA,Retail,F2,Existing,92910,5163812.0
10/8/20,USA,Retail,C4,New,18008,641430.0
10/8/20,OCEANIA,Shopify,C1,New,461,62213.0
10/8/20,OCEANIA,Shopify,C4,New,103,15964.0
10/8/20,EUROPE,Retail,F3,Existing,18491,1102488.0
10/8/20,ASIA,Shopify,C4,Existing,281,47931.0
10/8/20,SOUTH AMERICA,Shopify,F3,Existing,36,7418.0
10/8/20,AFRICA,Shopify,F1,New,193,28301.0
10/8/20,OCEANIA,Shopify,C3,Existing,4422,897675.0
10/8/20,AFRICA,Shopify,F3,New,102,15696.0
10/8/20,OCEANIA,Shopify,C1,Existing,2643,455488.0
10/8/20,CANADA,Retail,F2,New,16716,582076.0
10/8/20,AFRICA,Retail,F3,New,67758,2397332.0
10/8/20,SOUTH AMERICA,Retail,F1,New,296,10344.0
10/8/20,EUROPE,Shopify,C2,New,17,3077.0
10/8/20,USA,Shopify,C1,New,140,18109.0
10/8/20,ASIA,Retail,null,Existing,40666,1636144.0
10/8/20,EUROPE,Shopify,F2,New,8,2114.0
10/8/20,SOUTH AMERICA,Retail,C1,New,2509,51980.0
10/8/20,ASIA,Shopify,F1,Existing,2134,368422.0
10/8/20,ASIA,Shopify,F2,New,219,31731.0
10/8/20,AFRICA,Shopify,C3,Existing,2528,514328.0
10/8/20,OCEANIA,Retail,F3,Existing,541385,29331524.0
10/8/20,CANADA,Shopify,C2,New,98,12883.0
10/8/20,AFRICA,Shopify,F2,New,202,33755.0
10/8/20,AFRICA,Shopify,C1,New,272,36422.0
10/8/20,OCEANIA,Retail,F2,New,87993,2895594.0
10/8/20,CANADA,Retail,C1,New,29661,760457.0
10/8/20,SOUTH AMERICA,Shopify,C1,Existing,68,11651.0
10/8/20,CANADA,Shopify,F2,New,77,11136.0
10/8/20,SOUTH AMERICA,Retail,null,Existing,338,9797.0
10/8/20,CANADA,Retail,C2,Existing,23194,992630.0
10/8/20,CANADA,Shopify,C4,New,13,1466.0
10/8/20,EUROPE,Retail,C1,Existing,14786,626319.0
10/8/20,ASIA,Retail,C2,New,84460,2224285.0
10/8/20,SOUTH AMERICA,Retail,F2,New,370,13774.0
10/8/20,SOUTH AMERICA,Retail,F2,Existing,1089,49162.0
10/8/20,SOUTH AMERICA,Shopify,null,New,46,8263.0
10/8/20,USA,Retail,C1,Existing,57001,2325464.0
10/8/20,SOUTH AMERICA,Shopify,C3,Existing,103,20695.0
10/8/20,USA,Shopify,null,New,159,25820.0
10/8/20,EUROPE,Retail,F1,Existing,6493,374312.0
10/8/20,CANADA,Retail,C2,New,14607,487625.0
10/8/20,SOUTH AMERICA,Shopify,C2,Existing,113,22554.0
10/8/20,OCEANIA,Shopify,null,Guest,10661,1916228.0
10/8/20,USA,Retail,C1,New,35798,967881.0
10/8/20,OCEANIA,Retail,C1,New,171259,3864876.0
10/8/20,EUROPE,Shopify,C1,New,12,2116.0
10/8/20,OCEANIA,Shopify,C3,New,541,89186.0
10/8/20,OCEANIA,Retail,C4,Existing,151426,7411317.0
10/8/20,EUROPE,Shopify,C4,Existing,20,4802.0
10/8/20,AFRICA,Retail,null,Existing,40870,1778458.0
10/8/20,USA,Retail,F1,Existing,39437,2213190.0
10/8/20,SOUTH AMERICA,Retail,null,Guest,400399,16151059.0
10/8/20,OCEANIA,Retail,C2,Existing,167770,6511989.0
10/8/20,CANADA,Retail,C1,Existing,55437,2282598.0
10/8/20,AFRICA,Shopify,C2,New,389,57303.0
10/8/20,EUROPE,Retail,C3,New,4171,173817.0
10/8/20,AFRICA,Retail,F1,Existing,96439,5061797.0
10/8/20,OCEANIA,Retail,C3,Existing,339785,16391442.0
10/8/20,EUROPE,Shopify,C3,Existing,161,51616.0
10/8/20,SOUTH AMERICA,Shopify,C1,New,16,2738.0
10/8/20,CANADA,Shopify,C4,Existing,107,18242.0
10/8/20,AFRICA,Shopify,null,Guest,5588,973232.0
10/8/20,SOUTH AMERICA,Shopify,C4,Existing,6,1034.0
10/8/20,EUROPE,Shopify,null,Guest,327,74656.0
10/8/20,CANADA,Retail,C4,Existing,28577,1409891.0
10/8/20,CANADA,Retail,C3,Existing,61727,3128812.0
10/8/20,OCEANIA,Shopify,null,New,498,80339.0
10/8/20,ASIA,Retail,null,Guest,1887143,48068626.0
10/8/20,SOUTH AMERICA,Shopify,F2,Existing,28,6440.0
10/8/20,CANADA,Retail,C3,New,28235,975579.0
10/8/20,USA,Retail,C4,Existing,40096,2158541.0
10/8/20,ASIA,Retail,C3,New,116758,3578742.0
10/8/20,ASIA,Shopify,F3,New,124,17632.0
10/8/20,SOUTH AMERICA,Shopify,C2,New,59,10008.0
10/8/20,EUROPE,Retail,null,Guest,100757,3447184.0
10/8/20,AFRICA,Shopify,F2,Existing,4563,877826.0
10/8/20,EUROPE,Retail,F1,New,926,37629.0
10/8/20,ASIA,Retail,F1,Existing,91936,4470218.0
10/8/20,AFRICA,Retail,C4,New,46821,1574081.0
10/8/20,ASIA,Retail,F3,Existing,389314,19648444.0
10/8/20,OCEANIA,Retail,F1,New,40089,1329921.0
10/8/20,OCEANIA,Shopify,C4,Existing,675,119212.0
10/8/20,CANADA,Shopify,C3,New,106,15942.0
10/8/20,EUROPE,Retail,C2,New,2835,103204.0
10/8/20,CANADA,Retail,null,New,14901,576552.0
10/8/20,AFRICA,Shopify,F3,Existing,2304,469306.0
10/8/20,SOUTH AMERICA,Shopify,F3,New,2,256.0
10/8/20,CANADA,Shopify,F3,New,28,4477.0
10/8/20,OCEANIA,Retail,C2,New,108970,2921528.0
10/8/20,USA,Retail,F1,New,11433,448436.0
10/8/20,ASIA,Retail,F2,New,65694,2009834.0
10/8/20,CANADA,Retail,F1,Existing,23790,1272871.0
10/8/20,SOUTH AMERICA,Retail,F3,New,292,9904.0
10/8/20,OCEANIA,Retail,C4,New,63925,2001478.0
10/8/20,USA,Shopify,C3,New,182,29180.0
10/8/20,EUROPE,Shopify,C4,New,2,632.0
10/8/20,OCEANIA,Retail,F1,Existing,143771,7144721.0
10/8/20,EUROPE,Retail,C2,Existing,9893,474293.0
10/8/20,CANADA,Shopify,C1,New,94,12432.0
10/8/20,OCEANIA,Shopify,F3,Existing,3700,766241.0
10/8/20,AFRICA,Retail,F2,New,62201,2144477.0
10/8/20,CANADA,Shopify,F3,Existing,643,123959.0
10/8/20,USA,Shopify,C1,Existing,725,127212.0
10/8/20,USA,Retail,F2,New,26643,947244.0
10/8/20,ASIA,Retail,F2,Existing,212049,10186501.0
10/8/20,ASIA,Shopify,C4,New,51,6735.0
10/8/20,OCEANIA,Retail,F2,Existing,337725,17283430.0
10/8/20,EUROPE,Shopify,F2,Existing,208,44269.0
10/8/20,USA,Shopify,F3,New,49,9085.0
10/8/20,USA,Shopify,null,Existing,187,39281.0
10/8/20,CANADA,Shopify,F1,New,58,7894.0
10/8/20,SOUTH AMERICA,Shopify,null,Existing,6,1274.0
